lad11cd,lad11nm,lsoa11,2014_15
E09000001,City of London,E01000001,12
E09000001,City of London,E01000002,11
E09000001,City of London,E01000003,10
E09000001,City of London,E01000005,11
E09000002,Barking and Dagenham,E01000006,33
E09000002,Barking and Dagenham,E01000007,72
E09000002,Barking and Dagenham,E01000008,32
E09000002,Barking and Dagenham,E01000009,40
E09000002,Barking and Dagenham,E01000010,92
E09000002,Barking and Dagenham,E01000011,45
E09000002,Barking and Dagenham,E01000012,52
E09000002,Barking and Dagenham,E01000013,23
E09000002,Barking and Dagenham,E01000014,29
E09000002,Barking and Dagenham,E01000015,48
E09000002,Barking and Dagenham,E01000016,31
E09000002,Barking and Dagenham,E01000017,24
E09000002,Barking and Dagenham,E01000018,26
E09000002,Barking and Dagenham,E01000019,30
E09000002,Barking and Dagenham,E01000020,22
E09000002,Barking and Dagenham,E01000021,24
E09000002,Barking and Dagenham,E01000022,31
E09000002,Barking and Dagenham,E01000023,94
E09000002,Barking and Dagenham,E01000024,24
E09000002,Barking and Dagenham,E01000025,38
E09000002,Barking and Dagenham,E01000027,27
E09000002,Barking and Dagenham,E01000028,32
E09000002,Barking and Dagenham,E01000029,20
E09000002,Barking and Dagenham,E01000030,40
E09000002,Barking and Dagenham,E01000031,28
E09000002,Barking and Dagenham,E01000032,25
E09000002,Barking and Dagenham,E01000033,23
E09000002,Barking and Dagenham,E01000034,21
E09000002,Barking and Dagenham,E01000035,24
E09000002,Barking and Dagenham,E01000036,22
E09000002,Barking and Dagenham,E01000037,11
E09000002,Barking and Dagenham,E01000038,22
E09000002,Barking and Dagenham,E01000039,22
E09000002,Barking and Dagenham,E01000040,38
E09000002,Barking and Dagenham,E01000041,29
E09000002,Barking and Dagenham,E01000042,40
E09000002,Barking and Dagenham,E01000043,19
E09000002,Barking and Dagenham,E01000044,33
E09000002,Barking and Dagenham,E01000045,30
E09000002,Barking and Dagenham,E01000046,38
E09000002,Barking and Dagenham,E01000048,48
E09000002,Barking and Dagenham,E01000049,54
E09000002,Barking and Dagenham,E01000050,24
E09000002,Barking and Dagenham,E01000051,16
E09000002,Barking and Dagenham,E01000052,40
E09000002,Barking and Dagenham,E01000053,40
E09000002,Barking and Dagenham,E01000054,37
E09000002,Barking and Dagenham,E01000055,30
E09000002,Barking and Dagenham,E01000056,23
E09000002,Barking and Dagenham,E01000057,22
E09000002,Barking and Dagenham,E01000058,36
E09000002,Barking and Dagenham,E01000059,19
E09000002,Barking and Dagenham,E01000060,28
E09000002,Barking and Dagenham,E01000061,34
E09000002,Barking and Dagenham,E01000062,24
E09000002,Barking and Dagenham,E01000063,22
E09000002,Barking and Dagenham,E01000064,39
E09000002,Barking and Dagenham,E01000065,29
E09000002,Barking and Dagenham,E01000066,34
E09000002,Barking and Dagenham,E01000067,31
E09000002,Barking and Dagenham,E01000068,29
E09000002,Barking and Dagenham,E01000069,23
E09000002,Barking and Dagenham,E01000070,31
E09000002,Barking and Dagenham,E01000071,38
E09000002,Barking and Dagenham,E01000072,35
E09000002,Barking and Dagenham,E01000073,31
E09000002,Barking and Dagenham,E01000074,29
E09000002,Barking and Dagenham,E01000075,29
E09000002,Barking and Dagenham,E01000076,34
E09000002,Barking and Dagenham,E01000077,30
E09000002,Barking and Dagenham,E01000078,27
E09000002,Barking and Dagenham,E01000079,21
E09000002,Barking and Dagenham,E01000080,24
E09000002,Barking and Dagenham,E01000081,34
E09000002,Barking and Dagenham,E01000082,29
E09000002,Barking and Dagenham,E01000083,25
E09000002,Barking and Dagenham,E01000084,19
E09000002,Barking and Dagenham,E01000085,31
E09000002,Barking and Dagenham,E01000086,19
E09000002,Barking and Dagenham,E01000087,20
E09000002,Barking and Dagenham,E01000088,32
E09000002,Barking and Dagenham,E01000089,34
E09000002,Barking and Dagenham,E01000090,28
E09000002,Barking and Dagenham,E01000091,51
E09000002,Barking and Dagenham,E01000092,106
E09000002,Barking and Dagenham,E01000093,36
E09000002,Barking and Dagenham,E01000094,58
E09000002,Barking and Dagenham,E01000095,43
E09000002,Barking and Dagenham,E01000096,25
E09000002,Barking and Dagenham,E01000097,29
E09000002,Barking and Dagenham,E01000098,55
E09000002,Barking and Dagenham,E01000099,52
E09000002,Barking and Dagenham,E01000100,25
E09000002,Barking and Dagenham,E01000101,29
E09000002,Barking and Dagenham,E01000102,19
E09000002,Barking and Dagenham,E01000103,13
E09000002,Barking and Dagenham,E01000104,26
E09000002,Barking and Dagenham,E01000105,45
E09000002,Barking and Dagenham,E01000106,40
E09000002,Barking and Dagenham,E01000107,25
E09000002,Barking and Dagenham,E01000108,38
E09000002,Barking and Dagenham,E01000109,31
E09000002,Barking and Dagenham,E01000110,22
E09000002,Barking and Dagenham,E01000111,38
E09000002,Barking and Dagenham,E01000112,37
E09000002,Barking and Dagenham,E01000113,36
E09000002,Barking and Dagenham,E01000114,35
E09000003,Barnet,E01000115,6
E09000003,Barnet,E01000116,19
E09000003,Barnet,E01000117,22
E09000003,Barnet,E01000118,19
E09000003,Barnet,E01000119,14
E09000003,Barnet,E01000120,10
E09000003,Barnet,E01000121,13
E09000003,Barnet,E01000122,16
E09000003,Barnet,E01000123,20
E09000003,Barnet,E01000124,22
E09000003,Barnet,E01000125,58
E09000003,Barnet,E01000126,32
E09000003,Barnet,E01000127,15
E09000003,Barnet,E01000128,30
E09000003,Barnet,E01000129,28
E09000003,Barnet,E01000130,30
E09000003,Barnet,E01000131,36
E09000003,Barnet,E01000132,35
E09000003,Barnet,E01000133,24
E09000003,Barnet,E01000134,29
E09000003,Barnet,E01000135,19
E09000003,Barnet,E01000136,14
E09000003,Barnet,E01000137,21
E09000003,Barnet,E01000138,22
E09000003,Barnet,E01000139,22
E09000003,Barnet,E01000140,18
E09000003,Barnet,E01000141,29
E09000003,Barnet,E01000142,48
E09000003,Barnet,E01000143,15
E09000003,Barnet,E01000144,19
E09000003,Barnet,E01000145,24
E09000003,Barnet,E01000146,20
E09000003,Barnet,E01000147,28
E09000003,Barnet,E01000148,57
E09000003,Barnet,E01000150,32
E09000003,Barnet,E01000151,32
E09000003,Barnet,E01000152,23
E09000003,Barnet,E01000153,28
E09000003,Barnet,E01000154,26
E09000003,Barnet,E01000155,75
E09000003,Barnet,E01000156,23
E09000003,Barnet,E01000157,18
E09000003,Barnet,E01000158,21
E09000003,Barnet,E01000159,19
E09000003,Barnet,E01000160,26
E09000003,Barnet,E01000161,24
E09000003,Barnet,E01000162,15
E09000003,Barnet,E01000163,31
E09000003,Barnet,E01000164,30
E09000003,Barnet,E01000165,19
E09000003,Barnet,E01000166,21
E09000003,Barnet,E01000167,18
E09000003,Barnet,E01000168,17
E09000003,Barnet,E01000169,21
E09000003,Barnet,E01000170,18
E09000003,Barnet,E01000171,46
E09000003,Barnet,E01000172,28
E09000003,Barnet,E01000173,13
E09000003,Barnet,E01000174,34
E09000003,Barnet,E01000175,13
E09000003,Barnet,E01000176,24
E09000003,Barnet,E01000177,18
E09000003,Barnet,E01000178,23
E09000003,Barnet,E01000179,33
E09000003,Barnet,E01000180,25
E09000003,Barnet,E01000181,26
E09000003,Barnet,E01000182,15
E09000003,Barnet,E01000183,21
E09000003,Barnet,E01000184,25
E09000003,Barnet,E01000185,24
E09000003,Barnet,E01000186,20
E09000003,Barnet,E01000187,22
E09000003,Barnet,E01000188,15
E09000003,Barnet,E01000189,29
E09000003,Barnet,E01000190,24
E09000003,Barnet,E01000191,18
E09000003,Barnet,E01000192,41
E09000003,Barnet,E01000193,22
E09000003,Barnet,E01000194,32
E09000003,Barnet,E01000195,40
E09000003,Barnet,E01000196,27
E09000003,Barnet,E01000197,25
E09000003,Barnet,E01000198,28
E09000003,Barnet,E01000199,17
E09000003,Barnet,E01000200,18
E09000003,Barnet,E01000201,10
E09000003,Barnet,E01000202,19
E09000003,Barnet,E01000203,16
E09000003,Barnet,E01000204,17
E09000003,Barnet,E01000205,21
E09000003,Barnet,E01000206,17
E09000003,Barnet,E01000207,18
E09000003,Barnet,E01000208,16
E09000003,Barnet,E01000209,15
E09000003,Barnet,E01000210,29
E09000003,Barnet,E01000211,24
E09000003,Barnet,E01000212,13
E09000003,Barnet,E01000213,10
E09000003,Barnet,E01000214,21
E09000003,Barnet,E01000215,52
E09000003,Barnet,E01000216,37
E09000003,Barnet,E01000217,31
E09000003,Barnet,E01000218,37
E09000003,Barnet,E01000219,35
E09000003,Barnet,E01000220,28
E09000003,Barnet,E01000221,17
E09000003,Barnet,E01000222,28
E09000003,Barnet,E01000223,25
E09000003,Barnet,E01000224,14
E09000003,Barnet,E01000225,33
E09000003,Barnet,E01000226,24
E09000003,Barnet,E01000227,31
E09000003,Barnet,E01000228,9
E09000003,Barnet,E01000229,24
E09000003,Barnet,E01000230,30
E09000003,Barnet,E01000231,29
E09000003,Barnet,E01000232,32
E09000003,Barnet,E01000233,34
E09000003,Barnet,E01000234,38
E09000003,Barnet,E01000235,25
E09000003,Barnet,E01000236,51
E09000003,Barnet,E01000237,41
E09000003,Barnet,E01000238,43
E09000003,Barnet,E01000239,44
E09000003,Barnet,E01000240,34
E09000003,Barnet,E01000241,35
E09000003,Barnet,E01000242,24
E09000003,Barnet,E01000243,36
E09000003,Barnet,E01000244,20
E09000003,Barnet,E01000245,28
E09000003,Barnet,E01000246,18
E09000003,Barnet,E01000247,29
E09000003,Barnet,E01000248,20
E09000003,Barnet,E01000249,8
E09000003,Barnet,E01000250,37
E09000003,Barnet,E01000251,30
E09000003,Barnet,E01000252,19
E09000003,Barnet,E01000253,9
E09000003,Barnet,E01000254,16
E09000003,Barnet,E01000255,14
E09000003,Barnet,E01000256,19
E09000003,Barnet,E01000257,29
E09000003,Barnet,E01000258,31
E09000003,Barnet,E01000259,37
E09000003,Barnet,E01000260,49
E09000003,Barnet,E01000261,11
E09000003,Barnet,E01000262,32
E09000003,Barnet,E01000263,13
E09000003,Barnet,E01000264,30
E09000003,Barnet,E01000265,27
E09000003,Barnet,E01000266,9
E09000003,Barnet,E01000267,20
E09000003,Barnet,E01000268,33
E09000003,Barnet,E01000269,22
E09000003,Barnet,E01000270,14
E09000003,Barnet,E01000271,21
E09000003,Barnet,E01000272,7
E09000003,Barnet,E01000273,20
E09000003,Barnet,E01000274,18
E09000003,Barnet,E01000275,16
E09000003,Barnet,E01000276,10
E09000003,Barnet,E01000277,34
E09000003,Barnet,E01000278,15
E09000003,Barnet,E01000279,13
E09000003,Barnet,E01000280,11
E09000003,Barnet,E01000281,16
E09000003,Barnet,E01000282,34
E09000003,Barnet,E01000283,17
E09000003,Barnet,E01000284,25
E09000003,Barnet,E01000285,27
E09000003,Barnet,E01000286,18
E09000003,Barnet,E01000287,15
E09000003,Barnet,E01000288,12
E09000003,Barnet,E01000289,21
E09000003,Barnet,E01000290,13
E09000003,Barnet,E01000291,30
E09000003,Barnet,E01000292,14
E09000003,Barnet,E01000293,16
E09000003,Barnet,E01000294,19
E09000003,Barnet,E01000295,27
E09000003,Barnet,E01000296,34
E09000003,Barnet,E01000297,24
E09000003,Barnet,E01000298,34
E09000003,Barnet,E01000299,36
E09000003,Barnet,E01000300,34
E09000003,Barnet,E01000301,18
E09000003,Barnet,E01000302,31
E09000003,Barnet,E01000303,14
E09000003,Barnet,E01000304,24
E09000003,Barnet,E01000305,34
E09000003,Barnet,E01000306,25
E09000003,Barnet,E01000307,21
E09000003,Barnet,E01000308,35
E09000003,Barnet,E01000309,32
E09000003,Barnet,E01000310,35
E09000003,Barnet,E01000311,30
E09000003,Barnet,E01000312,24
E09000003,Barnet,E01000313,32
E09000003,Barnet,E01000314,29
E09000003,Barnet,E01000315,9
E09000003,Barnet,E01000316,34
E09000003,Barnet,E01000317,25
E09000003,Barnet,E01000318,19
E09000003,Barnet,E01000319,19
E09000003,Barnet,E01000320,13
E09000003,Barnet,E01000321,27
E09000003,Barnet,E01000322,28
E09000003,Barnet,E01000323,28
E09000003,Barnet,E01000324,23
E09000004,Bexley,E01000325,16
E09000004,Bexley,E01000326,26
E09000004,Bexley,E01000327,16
E09000004,Bexley,E01000328,16
E09000004,Bexley,E01000329,20
E09000004,Bexley,E01000330,21
E09000004,Bexley,E01000331,16
E09000004,Bexley,E01000332,25
E09000004,Bexley,E01000333,19
E09000004,Bexley,E01000334,16
E09000004,Bexley,E01000335,43
E09000004,Bexley,E01000336,32
E09000004,Bexley,E01000337,42
E09000004,Bexley,E01000338,35
E09000004,Bexley,E01000339,16
E09000004,Bexley,E01000340,24
E09000004,Bexley,E01000341,13
E09000004,Bexley,E01000342,25
E09000004,Bexley,E01000343,18
E09000004,Bexley,E01000344,21
E09000004,Bexley,E01000345,12
E09000004,Bexley,E01000346,17
E09000004,Bexley,E01000347,16
E09000004,Bexley,E01000348,7
E09000004,Bexley,E01000349,5
E09000004,Bexley,E01000350,11
E09000004,Bexley,E01000351,11
E09000004,Bexley,E01000352,26
E09000004,Bexley,E01000353,13
E09000004,Bexley,E01000354,16
E09000004,Bexley,E01000355,9
E09000004,Bexley,E01000356,15
E09000004,Bexley,E01000357,9
E09000004,Bexley,E01000358,21
E09000004,Bexley,E01000359,9
E09000004,Bexley,E01000360,21
E09000004,Bexley,E01000361,21
E09000004,Bexley,E01000362,22
E09000004,Bexley,E01000363,14
E09000004,Bexley,E01000364,16
E09000004,Bexley,E01000365,26
E09000004,Bexley,E01000366,27
E09000004,Bexley,E01000367,23
E09000004,Bexley,E01000368,23
E09000004,Bexley,E01000369,22
E09000004,Bexley,E01000370,15
E09000004,Bexley,E01000371,17
E09000004,Bexley,E01000372,23
E09000004,Bexley,E01000373,14
E09000004,Bexley,E01000374,21
E09000004,Bexley,E01000375,27
E09000004,Bexley,E01000376,22
E09000004,Bexley,E01000377,25
E09000004,Bexley,E01000378,39
E09000004,Bexley,E01000379,23
E09000004,Bexley,E01000380,22
E09000004,Bexley,E01000381,22
E09000004,Bexley,E01000382,14
E09000004,Bexley,E01000383,16
E09000004,Bexley,E01000384,24
E09000004,Bexley,E01000385,33
E09000004,Bexley,E01000386,18
E09000004,Bexley,E01000387,16
E09000004,Bexley,E01000388,9
E09000004,Bexley,E01000389,19
E09000004,Bexley,E01000390,17
E09000004,Bexley,E01000391,17
E09000004,Bexley,E01000392,28
E09000004,Bexley,E01000393,27
E09000004,Bexley,E01000394,21
E09000004,Bexley,E01000395,11
E09000004,Bexley,E01000396,21
E09000004,Bexley,E01000398,14
E09000004,Bexley,E01000399,13
E09000004,Bexley,E01000400,17
E09000004,Bexley,E01000401,25
E09000004,Bexley,E01000402,28
E09000004,Bexley,E01000403,38
E09000004,Bexley,E01000404,71
E09000004,Bexley,E01000405,22
E09000004,Bexley,E01000406,23
E09000004,Bexley,E01000407,22
E09000004,Bexley,E01000408,25
E09000004,Bexley,E01000409,22
E09000004,Bexley,E01000410,25
E09000004,Bexley,E01000411,9
E09000004,Bexley,E01000412,28
E09000004,Bexley,E01000413,20
E09000004,Bexley,E01000414,18
E09000004,Bexley,E01000415,16
E09000004,Bexley,E01000416,25
E09000004,Bexley,E01000417,24
E09000004,Bexley,E01000418,36
E09000004,Bexley,E01000419,11
E09000004,Bexley,E01000420,13
E09000004,Bexley,E01000421,12
E09000004,Bexley,E01000422,25
E09000004,Bexley,E01000423,23
E09000004,Bexley,E01000424,20
E09000004,Bexley,E01000425,19
E09000004,Bexley,E01000426,25
E09000004,Bexley,E01000427,34
E09000004,Bexley,E01000428,18
E09000004,Bexley,E01000429,48
E09000004,Bexley,E01000430,41
E09000004,Bexley,E01000431,33
E09000004,Bexley,E01000432,22
E09000004,Bexley,E01000433,26
E09000004,Bexley,E01000434,29
E09000004,Bexley,E01000435,23
E09000004,Bexley,E01000436,15
E09000004,Bexley,E01000437,8
E09000004,Bexley,E01000438,23
E09000004,Bexley,E01000439,18
E09000004,Bexley,E01000440,9
E09000004,Bexley,E01000441,31
E09000004,Bexley,E01000442,14
E09000004,Bexley,E01000443,14
E09000004,Bexley,E01000444,11
E09000004,Bexley,E01000445,13
E09000004,Bexley,E01000446,23
E09000004,Bexley,E01000447,26
E09000004,Bexley,E01000448,11
E09000004,Bexley,E01000449,4
E09000004,Bexley,E01000450,19
E09000004,Bexley,E01000451,34
E09000004,Bexley,E01000452,19
E09000004,Bexley,E01000453,18
E09000004,Bexley,E01000454,15
E09000004,Bexley,E01000455,19
E09000004,Bexley,E01000456,13
E09000004,Bexley,E01000457,31
E09000004,Bexley,E01000458,6
E09000004,Bexley,E01000459,24
E09000004,Bexley,E01000460,7
E09000004,Bexley,E01000461,13
E09000004,Bexley,E01000462,18
E09000004,Bexley,E01000463,10
E09000004,Bexley,E01000464,22
E09000004,Bexley,E01000465,33
E09000004,Bexley,E01000466,23
E09000004,Bexley,E01000467,31
E09000004,Bexley,E01000468,61
E09000004,Bexley,E01000469,34
E09000004,Bexley,E01000470,21
E09000005,Brent,E01000471,18
E09000005,Brent,E01000472,43
E09000005,Brent,E01000473,49
E09000005,Brent,E01000474,29
E09000005,Brent,E01000475,33
E09000005,Brent,E01000476,36
E09000005,Brent,E01000477,47
E09000005,Brent,E01000478,36
E09000005,Brent,E01000479,13
E09000005,Brent,E01000480,23
E09000005,Brent,E01000481,33
E09000005,Brent,E01000482,44
E09000005,Brent,E01000483,28
E09000005,Brent,E01000484,29
E09000005,Brent,E01000485,28
E09000005,Brent,E01000486,20
E09000005,Brent,E01000487,40
E09000005,Brent,E01000488,15
E09000005,Brent,E01000489,15
E09000005,Brent,E01000490,28
E09000005,Brent,E01000491,29
E09000005,Brent,E01000492,13
E09000005,Brent,E01000493,16
E09000005,Brent,E01000494,21
E09000005,Brent,E01000495,21
E09000005,Brent,E01000497,21
E09000005,Brent,E01000498,29
E09000005,Brent,E01000499,23
E09000005,Brent,E01000501,26
E09000005,Brent,E01000502,37
E09000005,Brent,E01000503,29
E09000005,Brent,E01000504,26
E09000005,Brent,E01000505,18
E09000005,Brent,E01000506,27
E09000005,Brent,E01000507,19
E09000005,Brent,E01000508,43
E09000005,Brent,E01000509,22
E09000005,Brent,E01000510,38
E09000005,Brent,E01000511,27
E09000005,Brent,E01000512,28
E09000005,Brent,E01000513,18
E09000005,Brent,E01000514,28
E09000005,Brent,E01000515,29
E09000005,Brent,E01000516,21
E09000005,Brent,E01000517,25
E09000005,Brent,E01000518,26
E09000005,Brent,E01000519,39
E09000005,Brent,E01000520,41
E09000005,Brent,E01000521,35
E09000005,Brent,E01000522,36
E09000005,Brent,E01000523,42
E09000005,Brent,E01000524,50
E09000005,Brent,E01000525,28
E09000005,Brent,E01000526,40
E09000005,Brent,E01000527,40
E09000005,Brent,E01000528,25
E09000005,Brent,E01000530,21
E09000005,Brent,E01000531,42
E09000005,Brent,E01000532,30
E09000005,Brent,E01000533,42
E09000005,Brent,E01000534,27
E09000005,Brent,E01000535,40
E09000005,Brent,E01000536,13
E09000005,Brent,E01000538,22
E09000005,Brent,E01000539,24
E09000005,Brent,E01000540,20
E09000005,Brent,E01000541,29
E09000005,Brent,E01000543,27
E09000005,Brent,E01000544,30
E09000005,Brent,E01000545,27
E09000005,Brent,E01000546,21
E09000005,Brent,E01000547,35
E09000005,Brent,E01000548,43
E09000005,Brent,E01000549,43
E09000005,Brent,E01000550,25
E09000005,Brent,E01000551,36
E09000005,Brent,E01000552,29
E09000005,Brent,E01000553,38
E09000005,Brent,E01000554,16
E09000005,Brent,E01000555,16
E09000005,Brent,E01000556,32
E09000005,Brent,E01000557,37
E09000005,Brent,E01000558,16
E09000005,Brent,E01000559,22
E09000005,Brent,E01000560,20
E09000005,Brent,E01000561,23
E09000005,Brent,E01000562,21
E09000005,Brent,E01000563,17
E09000005,Brent,E01000564,24
E09000005,Brent,E01000565,21
E09000005,Brent,E01000566,16
E09000005,Brent,E01000567,18
E09000005,Brent,E01000568,21
E09000005,Brent,E01000569,8
E09000005,Brent,E01000570,27
E09000005,Brent,E01000571,23
E09000005,Brent,E01000572,30
E09000005,Brent,E01000573,34
E09000005,Brent,E01000574,23
E09000005,Brent,E01000575,31
E09000005,Brent,E01000576,25
E09000005,Brent,E01000577,44
E09000005,Brent,E01000578,38
E09000005,Brent,E01000579,18
E09000005,Brent,E01000580,39
E09000005,Brent,E01000581,17
E09000005,Brent,E01000582,27
E09000005,Brent,E01000583,30
E09000005,Brent,E01000584,22
E09000005,Brent,E01000585,18
E09000005,Brent,E01000586,33
E09000005,Brent,E01000587,23
E09000005,Brent,E01000588,36
E09000005,Brent,E01000589,26
E09000005,Brent,E01000590,19
E09000005,Brent,E01000591,46
E09000005,Brent,E01000592,27
E09000005,Brent,E01000593,44
E09000005,Brent,E01000594,30
E09000005,Brent,E01000595,26
E09000005,Brent,E01000596,39
E09000005,Brent,E01000599,33
E09000005,Brent,E01000600,42
E09000005,Brent,E01000601,33
E09000005,Brent,E01000602,22
E09000005,Brent,E01000603,25
E09000005,Brent,E01000604,23
E09000005,Brent,E01000605,24
E09000005,Brent,E01000606,23
E09000005,Brent,E01000607,33
E09000005,Brent,E01000608,51
E09000005,Brent,E01000609,44
E09000005,Brent,E01000610,31
E09000005,Brent,E01000611,29
E09000005,Brent,E01000612,23
E09000005,Brent,E01000613,44
E09000005,Brent,E01000615,34
E09000005,Brent,E01000616,19
E09000005,Brent,E01000617,23
E09000005,Brent,E01000618,22
E09000005,Brent,E01000619,22
E09000005,Brent,E01000620,21
E09000005,Brent,E01000621,26
E09000005,Brent,E01000622,34
E09000005,Brent,E01000623,20
E09000005,Brent,E01000624,25
E09000005,Brent,E01000625,31
E09000005,Brent,E01000626,32
E09000005,Brent,E01000627,29
E09000005,Brent,E01000628,20
E09000005,Brent,E01000629,21
E09000005,Brent,E01000630,46
E09000005,Brent,E01000631,29
E09000005,Brent,E01000632,47
E09000005,Brent,E01000633,51
E09000005,Brent,E01000634,49
E09000005,Brent,E01000635,67
E09000005,Brent,E01000636,29
E09000005,Brent,E01000637,23
E09000005,Brent,E01000638,33
E09000005,Brent,E01000639,33
E09000005,Brent,E01000640,53
E09000005,Brent,E01000641,30
E09000005,Brent,E01000642,30
E09000005,Brent,E01000643,48
E09000005,Brent,E01000644,27
E09000006,Bromley,E01000645,8
E09000006,Bromley,E01000646,21
E09000006,Bromley,E01000647,23
E09000006,Bromley,E01000648,18
E09000006,Bromley,E01000649,26
E09000006,Bromley,E01000650,16
E09000006,Bromley,E01000651,13
E09000006,Bromley,E01000652,13
E09000006,Bromley,E01000653,13
E09000006,Bromley,E01000654,13
E09000006,Bromley,E01000655,12
E09000006,Bromley,E01000656,6
E09000006,Bromley,E01000657,26
E09000006,Bromley,E01000658,7
E09000006,Bromley,E01000659,18
E09000006,Bromley,E01000661,62
E09000006,Bromley,E01000662,14
E09000006,Bromley,E01000663,25
E09000006,Bromley,E01000664,13
E09000006,Bromley,E01000665,21
E09000006,Bromley,E01000666,13
E09000006,Bromley,E01000667,13
E09000006,Bromley,E01000668,39
E09000006,Bromley,E01000669,28
E09000006,Bromley,E01000670,27
E09000006,Bromley,E01000671,26
E09000006,Bromley,E01000672,17
E09000006,Bromley,E01000673,23
E09000006,Bromley,E01000674,30
E09000006,Bromley,E01000675,20
E09000006,Bromley,E01000676,40
E09000006,Bromley,E01000677,46
E09000006,Bromley,E01000678,16
E09000006,Bromley,E01000679,33
E09000006,Bromley,E01000680,10
E09000006,Bromley,E01000681,28
E09000006,Bromley,E01000682,12
E09000006,Bromley,E01000683,15
E09000006,Bromley,E01000684,29
E09000006,Bromley,E01000685,16
E09000006,Bromley,E01000686,14
E09000006,Bromley,E01000687,21
E09000006,Bromley,E01000688,16
E09000006,Bromley,E01000689,17
E09000006,Bromley,E01000690,17
E09000006,Bromley,E01000691,28
E09000006,Bromley,E01000692,25
E09000006,Bromley,E01000693,15
E09000006,Bromley,E01000694,45
E09000006,Bromley,E01000695,17
E09000006,Bromley,E01000696,14
E09000006,Bromley,E01000697,26
E09000006,Bromley,E01000698,11
E09000006,Bromley,E01000699,28
E09000006,Bromley,E01000700,27
E09000006,Bromley,E01000701,33
E09000006,Bromley,E01000702,30
E09000006,Bromley,E01000703,26
E09000006,Bromley,E01000704,17
E09000006,Bromley,E01000705,27
E09000006,Bromley,E01000706,15
E09000006,Bromley,E01000707,23
E09000006,Bromley,E01000708,23
E09000006,Bromley,E01000709,17
E09000006,Bromley,E01000710,26
E09000006,Bromley,E01000711,31
E09000006,Bromley,E01000712,18
E09000006,Bromley,E01000713,16
E09000006,Bromley,E01000714,37
E09000006,Bromley,E01000715,23
E09000006,Bromley,E01000716,9
E09000006,Bromley,E01000717,26
E09000006,Bromley,E01000718,39
E09000006,Bromley,E01000719,38
E09000006,Bromley,E01000720,34
E09000006,Bromley,E01000721,27
E09000006,Bromley,E01000722,22
E09000006,Bromley,E01000723,8
E09000006,Bromley,E01000724,27
E09000006,Bromley,E01000725,29
E09000006,Bromley,E01000726,16
E09000006,Bromley,E01000727,24
E09000006,Bromley,E01000728,22
E09000006,Bromley,E01000729,44
E09000006,Bromley,E01000730,27
E09000006,Bromley,E01000731,17
E09000006,Bromley,E01000732,15
E09000006,Bromley,E01000733,17
E09000006,Bromley,E01000734,29
E09000006,Bromley,E01000735,19
E09000006,Bromley,E01000736,29
E09000006,Bromley,E01000737,26
E09000006,Bromley,E01000738,12
E09000006,Bromley,E01000739,31
E09000006,Bromley,E01000740,36
E09000006,Bromley,E01000741,33
E09000006,Bromley,E01000742,43
E09000006,Bromley,E01000743,28
E09000006,Bromley,E01000744,21
E09000006,Bromley,E01000745,44
E09000006,Bromley,E01000746,41
E09000006,Bromley,E01000747,28
E09000006,Bromley,E01000748,10
E09000006,Bromley,E01000749,17
E09000006,Bromley,E01000750,17
E09000006,Bromley,E01000751,20
E09000006,Bromley,E01000752,13
E09000006,Bromley,E01000753,14
E09000006,Bromley,E01000754,20
E09000006,Bromley,E01000755,12
E09000006,Bromley,E01000756,9
E09000006,Bromley,E01000757,11
E09000006,Bromley,E01000758,8
E09000006,Bromley,E01000759,8
E09000006,Bromley,E01000760,16
E09000006,Bromley,E01000761,11
E09000006,Bromley,E01000762,25
E09000006,Bromley,E01000763,11
E09000006,Bromley,E01000764,17
E09000006,Bromley,E01000765,20
E09000006,Bromley,E01000766,18
E09000006,Bromley,E01000767,13
E09000006,Bromley,E01000768,5
E09000006,Bromley,E01000769,6
E09000006,Bromley,E01000770,16
E09000006,Bromley,E01000771,11
E09000006,Bromley,E01000772,12
E09000006,Bromley,E01000773,8
E09000006,Bromley,E01000774,16
E09000006,Bromley,E01000775,18
E09000006,Bromley,E01000777,22
E09000006,Bromley,E01000778,16
E09000006,Bromley,E01000779,22
E09000006,Bromley,E01000780,24
E09000006,Bromley,E01000781,19
E09000006,Bromley,E01000782,17
E09000006,Bromley,E01000783,26
E09000006,Bromley,E01000784,28
E09000006,Bromley,E01000785,15
E09000006,Bromley,E01000786,9
E09000006,Bromley,E01000787,19
E09000006,Bromley,E01000788,8
E09000006,Bromley,E01000789,26
E09000006,Bromley,E01000790,34
E09000006,Bromley,E01000791,11
E09000006,Bromley,E01000792,25
E09000006,Bromley,E01000793,12
E09000006,Bromley,E01000794,11
E09000006,Bromley,E01000795,17
E09000006,Bromley,E01000796,24
E09000006,Bromley,E01000797,27
E09000006,Bromley,E01000798,27
E09000006,Bromley,E01000799,38
E09000006,Bromley,E01000800,30
E09000006,Bromley,E01000801,19
E09000006,Bromley,E01000802,36
E09000006,Bromley,E01000803,25
E09000006,Bromley,E01000804,13
E09000006,Bromley,E01000805,24
E09000006,Bromley,E01000806,37
E09000006,Bromley,E01000807,24
E09000006,Bromley,E01000808,14
E09000006,Bromley,E01000809,18
E09000006,Bromley,E01000810,24
E09000006,Bromley,E01000811,18
E09000006,Bromley,E01000812,25
E09000006,Bromley,E01000813,12
E09000006,Bromley,E01000814,9
E09000006,Bromley,E01000815,15
